"","week_start_date","total_cases","marginal_cases","cor_lengths","r_0_50","r_50_70","r_70_90","r_90_110","r_110_130","r_130_150","r_150_170","r_170_190","r_190_210","r_210_230","r_230_250","r_250_270","r_270_290","r_290_310","r_310_330","r_330_350","r_350_370","r_370_390","r_390_410","r_410_430","r_430_450","r_450_470","r_470_490","r_490_510","r_510_530","r_530_550","r_550_570","r_570_590","r_590_610","r_610_630","r_630_650","r_650_670","r_670_690","r_690_710","r_710_730","r_730_750","r_750_770","r_770_790","r_790_810","r_810_830","r_830_850","r_850_870","r_870_890","r_890_910","r_910_930","r_930_950","r_950_970","r_970_1000","next_week_marginal_cases","region","northeast","midwest","south","wave","wave_1","wave_2"
"13","2020-06-20",13221066,1098056,160,0.419807610408203,0.407373031143133,0.318868721657627,0.286971814293045,0.232616806371187,0.143640324353041,0.0671977738752279,0.0982211843518684,0.0699420727499222,0.00744532209143918,-0.0055609421011975,-0.104259304296471,-0.0686272395689591,-0.172415493293468,-0.113622813198878,-0.0881995895427376,-0.0550060327151577,-0.108923971309921,-0.0927303963097452,-0.112062908551141,-0.0516044323126995,-0.0633788845667588,-0.109967948628799,-0.0720666767213091,-0.16878599291292,-0.173773808838035,-0.191178907382349,-0.193625409188334,-0.122137815109436,-0.129874611942575,-0.167435129705339,-0.11010805229686,-0.113689679826147,-0.0545558660556541,-0.0932536658860686,-0.109165807534113,-0.0558084422958625,-0.146592121467053,-0.150012138305979,-0.0103889680117259,-0.106802419836362,-0.0893399245384552,0.0893225003688011,NA,NA,NA,NA,NA,1509632,"Northeast",1,0,0,1,1,0
"14","2020-06-27",14730698,1509632,200,0.454122985651469,0.41019954922539,0.327125706543471,0.317344145485334,0.271888428862742,0.213679882230735,0.156974214551,0.157865420010973,0.0278334789906552,0.0274571868329627,-0.0838647229563659,-0.114347735925503,-0.10505142900006,-0.130004619489164,-0.0682459842562396,-0.0959313618037697,-0.0799577626728955,-0.102882792745549,-0.0770500409603347,-0.104340212697547,-0.0929054252125665,-0.104794001481462,-0.124988860121246,-0.102945434222486,-0.1676091130752,-0.204303709338659,-0.213954837380257,-0.227014098546001,-0.138453716313047,-0.151341495638042,-0.224108525239375,-0.162471188826012,-0.135022202473167,-0.0399258427260334,-0.0388660448735346,-0.0588933982417084,0.0848989086572588,-0.0286766708467591,0.018947352435725,0.0128501277528483,-0.0263340714897273,-0.469038229162108,-0.31017460267981,NA,NA,NA,NA,NA,2090515,"Northeast",1,0,0,1,1,0
"15","2020-07-04",16821213,2090515,200,0.458714296689486,0.418738940123848,0.272404891875179,0.254860904402823,0.240411631684181,0.215734126362169,0.0950346113824904,0.093393313788397,0.0331312555317938,-0.035714601225707,-0.0733468157610817,-0.13821822969515,-0.0787418701224186,-0.101531306437973,-0.0720540789379573,-0.0541353866735171,-0.0493080601153958,-0.0864957542516,-0.0658503010987604,-0.116550157169204,-0.0676602496513008,-0.0633887983621724,-0.0846548868913016,-0.0725371321607031,-0.147870547265182,-0.179327363411053,-0.216250988005032,-0.260968237250439,-0.242697349404985,-0.204322803904405,-0.173062425743199,-0.208584518466858,-0.110068693570161,-0.0930487432846441,0.050149512358189,-0.0521252384405773,-0.0786149825212821,-0.137848665401175,-0.20524026624026,-0.225186390792762,-0.277918653458534,-0.490432053672701,-0.870481506036875,NA,NA,NA,NA,NA,2530205,"Northeast",1,0,0,1,1,0
"16","2020-07-11",19351418,2530205,160,0.486151055200531,0.315043852383428,0.224765300601999,0.153482958594029,0.119656380966011,0.162440554432645,0.0226110515844256,0.0130595839068455,-0.0363780221788915,-0.0458824463529698,0.0114865489470259,-0.0622481994788972,0.0151784088337302,-0.0270261671909393,-0.0477512654151257,-0.0199418291773153,-0.00738792793711593,-0.0278190714045346,0.0689727529094303,0.0332751821788429,0.0858827976611371,-0.0179079080980107,0.01670820158902,-0.0605393390745591,-0.0798793899986084,-0.113438897790648,-0.102757259065763,-0.153169721828175,-0.184169754329561,-0.179838031784865,-0.149899351445249,-0.199921431458611,-0.240029725349545,-0.290692084475744,-0.205859446514481,-0.286146879335551,-0.343674051884603,-0.381335146169167,-0.493501057799404,-0.490360048542139,-0.463492767754044,-0.636982430884596,-0.838636505134089,NA,NA,NA,NA,NA,3020264,"Northeast",1,0,0,1,1,0
"17","2020-07-18",22371682,3020264,160,0.508609766010607,0.404423567560587,0.303914942446615,0.224298208414834,0.177183226515131,0.16191069625955,-0.00555766984580853,0.00312126481397495,0.0194809846873967,-0.0126283020761983,0.00604574870604829,-0.0345710903231877,-0.0037020365256691,-0.0216406031751426,0.022529715142415,0.0135298585510834,0.0440243567227869,0.0120583044536455,0.0553606678173306,0.0203052841515622,0.0211223482962584,-0.050007545074757,-0.0583762745427445,-0.0627966822830599,-0.0990248087266121,-0.0771612625582785,-0.0574795501800602,-0.171272436600411,-0.187750384101237,-0.192706125190987,-0.18716863553305,-0.28399877942085,-0.297119026844749,-0.272510207209814,-0.282137547455891,-0.330620413953626,-0.370718719028201,-0.412200990327747,-0.642286169272505,-0.653879719971586,-0.655551554656163,-0.846933444447797,-0.98093313104556,NA,NA,NA,NA,NA,3169117,"Northeast",1,0,0,1,1,0
"18","2020-07-25",25540799,3169117,160,0.441938249635063,0.458620407695407,0.259927442092453,0.218670182357176,0.118145819122078,0.1027745096535,0.0292373345969742,0.0212308873411762,0.00364610200601563,-0.0417060460477735,-0.0213912866895938,-0.066453232296661,-0.0335160484917938,-0.0438727398231198,-0.0182180414686395,0.000962956882428686,0.0960102875018327,0.0617705714924195,0.11345127879212,0.0712274767097175,0.0934350112386464,-0.046065432315239,-0.127553300411165,-0.104065911822662,-0.242141078688668,-0.180863841682708,-0.146369365695428,-0.165821060894117,-0.241154323687629,-0.187640191440659,-0.222187330659442,-0.237380170106362,-0.369564226271343,-0.303740781693126,-0.161721823655473,-0.306712619614881,-0.384923674310234,-0.392026640824117,-0.731927832180191,-0.603607481661867,-0.53373280377818,-0.648718527833735,-0.858307788775495,NA,NA,NA,NA,NA,3077090,"Northeast",1,0,0,1,1,0
"19","2020-08-01",28617889,3077090,200,0.566599272176623,0.544363526467242,0.405862192176268,0.307929956209318,0.209690570472197,0.192657976605204,0.0805988353526992,0.0915667973736508,0.0427236684914101,0.00861424507713019,0.0416523972417474,-0.0356413848651621,-0.0553649987512197,-0.0852730499838669,-0.0402619894765083,-0.110493853222173,0.0303676722215934,-0.0561409398334492,0.00460198629318768,-0.0142525008082754,0.019838740326019,-0.0441975902796776,-0.120322417667211,-0.0565010308248501,-0.185412142858043,-0.238870951468432,-0.136354155874549,-0.247421927906277,-0.245691653636693,-0.232361503183255,-0.245643393468857,-0.224983859214206,-0.345153008848549,-0.31321371161639,-0.186595222535477,-0.307867838956942,-0.368719179665443,-0.329003299646138,-0.612288899793349,-0.469402368974224,-0.4120577038216,-0.586677990274786,-0.913580807131453,NA,NA,NA,NA,NA,2733229,"Northeast",1,0,0,1,1,0
"20","2020-08-08",31351118,2733229,160,0.388640212989978,0.276871275400684,0.267780648360871,0.167135004869033,0.172099649598286,0.113339018051923,0.033184885963483,0.0471035707418751,-0.0167623788423898,-0.0274072458851916,0.054970290258516,-0.0216428983557816,0.00380868560520773,-0.0859287133890683,-0.0438174334243312,-0.0722547990544088,0.0312966208162116,-0.0130444323582102,-0.00189686692884346,-0.04395965860071,-0.0109216736237507,-0.00912911919799216,-0.054141332607198,-0.0307664305828527,-0.115942293734778,-0.168763896444913,-0.135273137898795,-0.250916422320328,-0.229003489346869,-0.250219611244794,-0.134363060945624,-0.29341182178077,-0.275966557940387,-0.223575175152052,-0.0814118037777925,-0.156631650211585,-0.278483325960255,-0.137054766320386,-0.285744508573038,-0.333107413666862,-0.5334365567142,-0.723065888111178,-0.914654654591433,NA,NA,NA,NA,NA,2523836,"Northeast",1,0,0,1,1,0
"21","2020-08-15",33874954,2523836,180,0.445063696433973,0.234938219136811,0.264619842598124,0.226458122597326,0.234472111607135,0.108196196630342,0.101205733476669,0.0449031383759289,0.0359757393132015,-0.00992495096492458,0.0725548598932287,0.00180670579711698,0.0200219516366918,-0.0138596433210927,-0.0205445264258448,-0.0738091871773756,0.0205106292421414,-0.0307510026206023,-0.0550842771886511,-0.08233053039635,-0.0198038444173424,-0.0439980123121956,-0.0774744148537789,-0.0961954246984093,-0.149418078901374,-0.226152464236046,-0.190611738007215,-0.265801054054502,-0.31923233950146,-0.291868713539111,-0.236697755387492,-0.354640634655152,-0.370030205390982,-0.239403870351591,-0.12277245567998,-0.261675121916171,-0.357472290672061,-0.28004696227198,-0.37046103757587,-0.452662998126253,-0.580680085596943,-0.709695144439224,-0.906071171299828,NA,NA,NA,NA,NA,2231942,"Northeast",1,0,0,1,1,0
"22","2020-08-22",36106896,2231942,200,0.471445560790736,0.297658812512189,0.21620058763071,0.233896131171832,0.213492235243686,0.135417839312076,0.108596010590822,0.0810187208475032,0.0312481179623619,0.00950722035976692,0.065721814568968,0.000896903740506553,0.00387878958442145,-0.0145351188680424,-0.0359641782624385,-0.12732776311806,-0.0114902106611709,-0.0467199606628644,-0.124333396569692,-0.133003667216436,-0.0239538836347947,-0.0898356125179162,-0.127474036998095,-0.11230512293641,-0.17607915442218,-0.193040083274037,-0.23862347543898,-0.269823632629132,-0.325256874744636,-0.268040557631315,-0.247964684010195,-0.227033001176516,-0.328535514046388,-0.189554173348343,-0.0905973529578419,-0.189300719054918,-0.32306247481479,-0.31398300568723,-0.415021594901529,-0.515903736538654,-0.803147634348508,-0.858689202991391,-0.989607724342133,NA,NA,NA,NA,NA,1988502,"Northeast",1,0,0,1,1,0
"23","2020-08-29",38095398,1988502,140,0.435959994600535,0.316767783380838,0.161316488373386,0.138982453946491,0.0967797643331573,0.0701516475717288,0.0972285400498965,0.00198844962028359,0.00110630723651519,-0.0147387012484996,-0.00613903880275959,-0.0390091541487605,-0.0316875167550905,-0.0254101463621723,-0.0774448191576007,-0.116010002574322,-0.0315388998343864,-0.0530007611395462,-0.0382472668504141,-0.0329337598853413,0.0429651893334225,0.0274382400440915,0.0192974380691139,-0.0410897526935829,-0.0736602549159292,-0.160900772899246,-0.17756262677936,-0.166084928052151,-0.247553639990674,-0.214941447352503,-0.102811193096687,-0.0240370528297344,-0.150111781558305,-0.0737347534900285,-0.021818925038308,-0.0335019764518165,-0.181604275409946,-0.0391896901131838,-0.055754379141217,0.052354126215459,-0.323547189662034,-0.395218471264735,-0.661658144592769,NA,NA,NA,NA,NA,1941664,"Northeast",1,0,0,1,1,0
"24","2020-09-05",40037062,1941664,180,0.350781854160446,0.233342240964352,0.167373069067124,0.152952306044563,0.120002626969567,0.136857084479807,0.107380787441297,0.045815356188788,0.021328910335295,0.0890347411445837,0.0338967066117233,0.0203456495452177,0.0547883597201867,0.0456162267889949,-0.0202113110806895,-0.0408686323034461,-0.00152562835414663,-0.121708035656852,-0.077020010092718,-0.0808518707842792,-0.0685452524661494,-0.167215561667452,-0.18549021457847,-0.184428508659605,-0.190797578430979,-0.19300813542492,-0.25534201552985,-0.243872229993896,-0.305798493190195,-0.291632347167391,-0.193876500417559,-0.150299133682906,-0.271965670095791,-0.252817308452464,-0.23346670133637,-0.156892556300194,-0.223044176426136,-0.50785025251854,-0.374719370723398,-0.633622485421858,-0.349432486371672,-0.56258383927551,-0.294137417911386,NA,NA,NA,NA,NA,1750258,"Northeast",1,0,0,1,1,0
"25","2020-09-12",41787320,1750258,180,0.357686557173819,0.239094954149135,0.143941690293815,0.166326545490872,0.199122258361211,0.115541414821088,0.0934608269397797,0.0671466318751498,0.0193082450949846,0.094280550694696,0.0536478279386921,0.0431820511936355,0.0378153354279354,0.0986620396342494,-0.0123261588806121,-0.026072529378284,-0.0340835064921209,-0.134244549745874,-0.0918559763107896,-0.121194409857793,-0.0973455356278925,-0.2012323807388,-0.237777544411732,-0.214102742713058,-0.235332649424064,-0.182428345063385,-0.192820332730736,-0.310458326528595,-0.270994356826605,-0.206119380701587,-0.230979270285412,-0.134855842561035,-0.370016813303535,-0.318158111837454,-0.263725985725616,-0.257535195593423,-0.304381448538345,-0.388547447165604,-0.415449209849321,-0.489322218497378,-0.274606438928833,-0.226794180452225,-0.249506009068197,NA,NA,NA,NA,NA,1806400,"Northeast",1,0,0,1,1,0
"26","2020-09-19",43593720,1806400,80,0.165414051191574,0.140790443669718,0.0791624289039857,0.0833113609928905,0.088385025452653,0.0705363610786573,0.00486818214936113,0.0490735094082665,0.0148231588106462,0.0167776552203765,0.0171191434141779,0.0031520489339312,-0.0435837084496733,0.0205447566308645,0.00683764537389631,-0.0430254703022268,-0.0586980509208722,-0.0809378112235572,-0.0807240200438266,-0.0444747787330201,-0.0348299991233331,-0.0740940377362514,-0.0943228420153685,-0.0850548750391423,-0.110165277008932,-0.0486866563922283,-0.0426295034776195,0.00297843562556607,-0.108568506760834,-0.0430740410880454,-0.110523306894502,0.192832682358109,-0.146987420692133,-0.102066987487005,-0.0747237342422245,-0.103672702588669,0.0314552877829943,0.00824905004041041,-0.150719521516965,-0.0233093788867654,-0.058854665401934,-0.0530203059080934,-0.0767340115265959,NA,NA,NA,NA,NA,2021970,"Northeast",1,0,0,1,1,0
"27","2020-09-26",45615690,2021970,120,0.193316020933056,0.190218082921717,0.0986031043666308,0.102128097493248,0.0800360826651676,0.0845073635272557,0.0350725644832423,0.0600939700018812,0.00577862737049008,0.00320160753580027,0.0119137282370401,0.013115126465293,-0.0361802716979357,0.00462005756403681,0.0255237093183438,-0.0801354086547015,-0.0582072552216091,-0.102523795183561,-0.140501128575156,-0.0523627662779995,-0.0802652910651153,-0.103678620140801,-0.0860463854517653,-0.118517967248852,-0.127994576248769,-0.0431726716950074,-0.0736675542115372,-0.0335836759265351,-0.106430732393964,-0.0283209634315841,-0.121365921961967,0.0329716179359648,-0.127463624846546,-0.120867201975592,-0.0750659868576643,-0.207974935483332,0.0723822622510607,-0.124696307828427,-0.129232836409659,-0.072359982858642,-0.0193177162544836,-0.11992093037884,0.00691185614919842,NA,NA,NA,NA,NA,2005808,"Northeast",1,0,0,1,1,0
"28","2020-10-03",47621498,2005808,80,0.18099306012001,0.165394344835111,0.0842267468516472,0.0950319064401549,0.0607816420463521,0.087406894390263,0.0920198312247604,0.0345956987211784,0.012080418849221,0.0243905657828411,-0.0144594605810116,0.0154671380982598,-0.0456609140165723,-0.0356775289904711,0.0440947437660026,-0.103784175066529,-0.0885012119778022,-0.107941213407759,-0.134860363081158,-0.0804007223671288,-0.093282076962583,-0.0776114567647175,-0.0858160405230768,-0.136981309402529,-0.105030953547948,-0.0679319713302518,-0.0491794855161816,-0.015306365614684,-0.127940640425343,0.0129725884045924,-0.109406705285806,0.163606205807981,-0.133495405017508,-0.103484027846877,-0.00933497779367205,-0.115770252505893,-0.0269053335099112,-0.0147859696545594,-0.0451133808411613,-0.0147509294805916,-0.127635345806057,0.0269982833034077,-0.0585984536097564,NA,NA,NA,NA,NA,2233315,"Northeast",1,0,0,1,1,0
"29","2020-10-10",49854813,2233315,100,0.301232208332018,0.216233518960099,0.121734143886114,0.0813309530236978,0.0668453190772979,0.0787102470483036,0.0818189985973112,0.0153438676873006,-0.00177531966777065,0.0286595737608808,-0.0249064343548606,0.0267310255211976,-0.0632683549993193,-0.0454575939137015,0.0021647998554703,-0.0943476044224915,-0.077978255051435,-0.155376929570424,-0.0807942367707147,-0.111862061340848,-0.126707453641255,-0.0871793901526779,-0.0720750353334845,-0.139117449859637,-0.123745175968902,-0.132875777167939,-0.0900900359039951,-0.0699597002750655,-0.170213629076977,-0.0600160800296406,-0.176245544907937,0.0615480590358464,-0.208110323122072,-0.160849369123304,-0.03486312007415,-0.196919871975066,-0.0898404381430794,-0.0271414269792609,0.0874120169906548,-0.0365149177005605,-0.0824289263575663,0.16878702713396,-0.228319508036733,NA,NA,NA,NA,NA,2481564,"Northeast",1,0,0,1,1,0
