"","week_start_date","total_cases","marginal_cases","cor_lengths","r_0_50","r_50_70","r_70_90","r_90_110","r_110_130","r_130_150","r_150_170","r_170_190","r_190_210","r_210_230","r_230_250","r_250_270","r_270_290","r_290_310","r_310_330","r_330_350","r_350_370","r_370_390","r_390_410","r_410_430","r_430_450","r_450_470","r_470_490","r_490_510","r_510_530","r_530_550","r_550_570","r_570_590","r_590_610","r_610_630","r_630_650","r_650_670","r_670_690","r_690_710","r_710_730","r_730_750","r_750_770","r_770_790","r_790_810","r_810_830","r_830_850","r_850_870","r_870_890","r_890_910","r_910_930","r_930_950","r_950_970","r_970_1000","next_week_marginal_cases","wave","wave_1","wave_2"
"80","2021-09-11",266984670,7113133,800,0.7163956763241,0.616946326284788,0.576622738913111,0.545409202529744,0.528603341075909,0.505294043630324,0.486541901170168,0.475470295155432,0.458364263414872,0.429399559858717,0.417354761353413,0.387445076405374,0.372761730201828,0.354860810910518,0.347913706706733,0.32427291965066,0.321631614101581,0.306661942094738,0.290282277140664,0.277274984824697,0.270191602140015,0.253789483675252,0.248733968049768,0.237869630711521,0.225828371497267,0.214695061800686,0.203459162159173,0.191086228734798,0.171232981775928,0.158438251972991,0.138458896689831,0.116351791281946,0.109679431912632,0.0802929801383788,0.0739299003795221,0.0535302529530601,0.0379121853533531,0.0336040424591043,0.00170110270976368,0.00327776493781423,-0.0130319614370153,-0.0188190420370818,-0.0347036498657758,-0.0503580073059142,-0.0540329543025407,-0.0577390761540642,-0.0827291776397422,-0.0872359332256584,7241580,2,0,1
"81","2021-09-18",274226250,7241580,680,0.708916071454316,0.599659006367726,0.551661109868381,0.503448922595236,0.472256967212234,0.453942356063207,0.414672094536497,0.394597534997826,0.370070352790793,0.344463307982649,0.3187352107699,0.291064315531124,0.269824574826276,0.249821258079025,0.231315518210648,0.206973123746408,0.209544461716652,0.18916259810791,0.18276087354035,0.162605677134838,0.157932108010078,0.142147729101332,0.137668271682275,0.120140588069985,0.105725530017507,0.101271376268894,0.0953842203184642,0.093023124662387,0.064890608282893,0.0633814354773875,0.0376847682610908,0.0241535002519847,0.0113190856231947,-0.0162851508294579,-0.0194242864543139,-0.0409642048375632,-0.0529080881930344,-0.0597120742422547,-0.0787687685095725,-0.077713451641544,-0.100166261199767,-0.0983884634935407,-0.112935925224867,-0.119112628405684,-0.121337482337098,-0.122663315280036,-0.141296570303312,-0.144060423149694,6289811,2,0,1
"82","2021-09-25",280516061,6289811,420,0.597880631340521,0.492807491448114,0.465242124417811,0.3881945024248,0.3633633985257,0.340945645602819,0.281867461635551,0.279954461722488,0.233784870817752,0.223982153455196,0.17787771463079,0.166727262284168,0.124868069281777,0.120293782445264,0.101517752032754,0.0662256776225937,0.0710235639349108,0.0445477348813267,0.0347293378820539,0.0123808733785964,0.000311245851130068,0.00294942315186111,-0.00457914217370029,-0.0224194153407987,-0.0413400921380088,-0.031347351508569,-0.0412464265488863,-0.0279207015363503,-0.0429452890727787,-0.0542266594403909,-0.0520289254074879,-0.068267234340801,-0.0689004965418139,-0.0743473383835609,-0.0653764925354549,-0.0635929169771177,-0.0724086513387101,-0.0683622963515986,-0.0601287103774847,-0.0567575678562145,-0.061602809313288,-0.065287393912892,-0.0588238391668556,-0.0551092273665813,-0.0550521504341795,-0.0592192486875351,-0.0622181490325009,-0.0535211825245099,5397482,2,0,1
"83","2021-10-02",285913543,5397482,500,0.542528650547297,0.443882434146872,0.401194799778477,0.331731499462499,0.311356484482676,0.280179151931721,0.246319627981485,0.236643739078826,0.203801947854306,0.185025800842784,0.16331846238668,0.154954511985931,0.112032689472965,0.110163481716962,0.0934373752169646,0.0744936773288046,0.064407999413109,0.0451086619092771,0.0436676451681379,0.0287089972422049,0.0195663780681991,0.0188976272970289,0.0278918286127522,0.000824695931100865,-0.0111789828228213,-0.00853041265890554,-0.00186845541888259,0.00150207825108798,-0.0268007812416117,-0.0228624714524627,-0.0460853604256607,-0.0446437892742359,-0.0716209208564041,-0.0658572588805654,-0.0675225787331798,-0.0623861771790684,-0.0737368954235614,-0.065026521440022,-0.0534054483859143,-0.0583318059951874,-0.0668270995910687,-0.0606071904463624,-0.0584783073430651,-0.0608428620071369,-0.0551137612701957,-0.0562386399364777,-0.0577607957993345,-0.0538543515201869,4785983,2,0,1
"84","2021-10-09",290699526,4785983,680,0.580841244618543,0.499844051299296,0.461272717145031,0.409318983746794,0.391023856443834,0.357316361754701,0.325189060860239,0.306750147885404,0.300819871844071,0.271647281562783,0.256736874420213,0.251740714055302,0.212513348018778,0.200864556085457,0.186021321785696,0.167036732779392,0.157283925704212,0.13213077883806,0.127114878277964,0.111510360262447,0.103917413565798,0.100855641708506,0.103853064866114,0.083272223363645,0.0720121720947442,0.0696319414308748,0.0727040248750632,0.0704114979253752,0.0531284368194124,0.0478219673682327,0.0177490741781734,0.0255570233566099,-0.00722566427624984,0.00335859847842208,-0.00523043637477078,0.00172673080252865,-0.00971200968350975,-0.0042543604525295,-0.00212899151746288,-0.00520036345985683,-0.0247355791663105,-0.0121558600417622,-0.0230123568177037,-0.0284111071426542,-0.0282414692009212,-0.0332468614678153,-0.0237797786346523,-0.0333483536375846,4168071,2,0,1
"85","2021-10-16",294867597,4168071,840,0.638366443095965,0.565868034944024,0.523465096399963,0.490659729725411,0.471641452131744,0.436943157365758,0.412441282491783,0.390074421582663,0.373707879588942,0.345285312336307,0.32153982627057,0.30830717489599,0.274861942325054,0.258541879501679,0.247710183631734,0.233608895487236,0.223614580457056,0.188398785184072,0.184773424688427,0.17420120264434,0.1663926239045,0.170242797929678,0.161482316336953,0.143582157680713,0.12320268422043,0.129094129788716,0.114238425318537,0.113932956635919,0.0986220511060151,0.0914334751249102,0.0694573475316396,0.0712263428034823,0.045172841423569,0.0483184169903071,0.0389769744827657,0.0442854443322513,0.0349829945547948,0.0308310329178378,0.0233139716887839,0.0276809452784662,0.00340180267224228,0.0139401098850303,0.00663849175477523,-0.00511445889066063,-0.00112177817827616,-0.00407507886727109,-0.000801248850375866,-0.0105766215081395,3650089,2,0,1
"86","2021-10-23",298517686,3650089,NA,0.637941919569834,0.589966620256579,0.549889048778698,0.50430350564095,0.512443006424585,0.460722524331479,0.437159808734366,0.427887527205911,0.403167072781758,0.388836855249657,0.363761962780455,0.340282894692394,0.315646421323417,0.311421497904438,0.298714028977774,0.285252543231297,0.277109794438081,0.244065727273001,0.236087890849129,0.229687168075783,0.225161409834863,0.22180274761829,0.222426187896479,0.201260105053509,0.186037176449757,0.189949354345094,0.172827459801534,0.176820596876671,0.156462983645962,0.145010369197786,0.137290058685957,0.127400594650452,0.106493450551866,0.106960657705788,0.0980174902778546,0.0990772127100884,0.0835987232325245,0.0793978994779817,0.0678125784139624,0.075127724666043,0.0504009585088967,0.0584897346121192,0.0386034181347282,0.0345221798507871,0.0274891097859063,0.0250290600557644,0.0233130490928102,0.0174222202424363,3375663,2,0,1
"87","2021-10-30",301893349,3375663,NA,0.661049787845338,0.573691026124771,0.53123810918564,0.486094440041473,0.475943419958085,0.423333151820462,0.40049243497788,0.38788056452344,0.359588434994915,0.332838234172283,0.316339764655094,0.292169806305255,0.283374413248552,0.268786561134159,0.263697876795272,0.245237511136932,0.233612924022909,0.217169822831032,0.200179714255456,0.200024745492656,0.193884634249521,0.19221874052121,0.194194198289347,0.176327127692945,0.171126013197518,0.185353627748659,0.165172991351751,0.167487484410476,0.158245051837443,0.146468660870645,0.137062095744668,0.126865167452429,0.124499454703378,0.114238127836166,0.110227610152608,0.104084964602778,0.089937627443888,0.0875551582593036,0.0784848703466453,0.0730061764616122,0.0615693411374453,0.0614059471559825,0.0446832365600483,0.0436105411594276,0.0367676857274002,0.0313587040028786,0.0314965683738399,0.0192072023842945,3440631,2,0,1
"88","2021-11-06",305333980,3440631,NA,0.730583380897359,0.696245445733744,0.657246799964276,0.628917969326243,0.603249117197502,0.566003516821261,0.531456305365054,0.50960258355965,0.487540103005659,0.45395718359682,0.437328421891661,0.409380520489383,0.396365510857068,0.375592936217752,0.363305368464624,0.340018754004277,0.332209444530711,0.323751869019818,0.302529748796647,0.291404599235512,0.288965893030332,0.279966622457665,0.273716015265501,0.261404777357664,0.260143088904259,0.261729109333233,0.242425734576788,0.247411994507508,0.230500720908701,0.215052488042105,0.202569656347594,0.192905288657353,0.182147716331235,0.174296741493794,0.157603259212108,0.151067893915631,0.141659751818739,0.12588337534192,0.115152444256091,0.104166845481935,0.0857198823556305,0.0866656141513065,0.0601978241614978,0.0629270942041174,0.0453257587415698,0.0427502090872237,0.0333478144021024,0.025729277781959,3598436,2,0,1
"89","2021-11-13",308932416,3598436,985,0.721622987485475,0.713946252165127,0.676826573160013,0.66480516617439,0.641247258054204,0.618661540516572,0.591524159732974,0.567657122769765,0.554088495846006,0.525695752538371,0.503226034792368,0.489332726332685,0.467358844301284,0.452871067247268,0.436309051208946,0.415600981580318,0.405101686373794,0.397626214616063,0.376935160324584,0.365991507686606,0.357644311532481,0.348813448535609,0.332922953804275,0.327691517901726,0.310049034954359,0.311648435166553,0.276361683285174,0.277455090637181,0.25921664736383,0.243496051472117,0.22282422593181,0.20719538207181,0.189426405309183,0.177243659922534,0.161974711522248,0.148778894048553,0.131959268065291,0.117920034351186,0.104413088924791,0.092232716902453,0.069438953807347,0.0749410022763219,0.0439320345808958,0.0389317307963529,0.0251903390372955,0.0222009060992577,0.0120723155898644,-0.00273291514133163,4232167,2,0,1
"90","2021-11-20",313164583,4232167,920,0.781551749872077,0.771643156468867,0.726214359983703,0.706961110863527,0.690898576989528,0.659552726679664,0.639796429065181,0.614723552270781,0.599759963990717,0.565754042341894,0.540048672083895,0.526026157678108,0.495346744923675,0.476257638595769,0.454721338375019,0.431405154696766,0.419247561806738,0.409397972637305,0.392971653854846,0.371289249960152,0.373221604882911,0.363909862966422,0.352030688605968,0.348501017109521,0.327369731658354,0.332671000835412,0.300112744563251,0.300892280872998,0.287772835582525,0.269350058708927,0.244791075201978,0.232841878398017,0.21718793974579,0.203421091241955,0.179848425607047,0.169627394252276,0.14441705263728,0.130294728895012,0.108195604900863,0.0933354910792885,0.0580298925597525,0.0571167282385188,0.0242596345222643,0.0165199002678296,-0.000964876696554733,-0.00628327722942186,-0.0212510106035454,-0.0360817820065364,4076084,2,0,1
"91","2021-11-27",317240667,4076084,920,0.82083723161143,0.786612650381922,0.757424640863558,0.733506907672701,0.7193264705883,0.694476849716168,0.672385293133015,0.662886203715604,0.64538735836337,0.618871962650757,0.59873990530758,0.580192521338232,0.557814626444375,0.538003977101465,0.512726395948233,0.490226180573414,0.472587242223443,0.460966998563874,0.442313560256006,0.423926113015775,0.416671972835652,0.402782054197925,0.387201784310496,0.375196291573611,0.352611165446386,0.350774835185324,0.319345294654225,0.316771436398784,0.298316035699181,0.281831721378371,0.254868274351632,0.241126648959873,0.224344708332753,0.201759584231971,0.178000567835803,0.167546422847096,0.148799422189177,0.130583574290108,0.110856618435067,0.0943953898542253,0.0605713287336613,0.060246833242,0.0270810138787825,0.0209067558384158,-0.0077154527357696,-0.00450179480042104,-0.0270159849275573,-0.0420382516069346,4326135,2,0,1
"92","2021-12-04",321566802,4326135,880,0.840228940201686,0.812533371985736,0.781151302597451,0.768172145250426,0.749702281431144,0.737360557967198,0.72550270893508,0.707596286208966,0.700062225134074,0.680327915568545,0.667925060009866,0.643832226827603,0.632547977305147,0.61081155508265,0.589704175440335,0.568981296040089,0.54738776903382,0.531601835541013,0.513205450540024,0.495633861555313,0.474378478378023,0.464876930056154,0.437807923631784,0.41936535783639,0.394574350962603,0.382293263271297,0.351865302354212,0.336829025405454,0.312172959672074,0.291770287409206,0.261759785985533,0.240210135843224,0.220109175583976,0.19067607932526,0.167550841063855,0.149085010150733,0.125005899552742,0.110852261013284,0.082284790738076,0.0648400819353047,0.0300250549420471,0.028146960468244,-0.00867906684291079,-0.0172354016477532,-0.0402124465734788,-0.0373871983480758,-0.0606967724153584,-0.0767274544080832,5495651,2,0,1
"93","2021-12-11",327062453,5495651,840,0.821639617551908,0.803496091515884,0.765080156809709,0.760248277882062,0.741734144714409,0.720613067619473,0.70882626434111,0.694931112869167,0.679189734471956,0.662199522411162,0.650713899811736,0.624595987969044,0.611383797408546,0.587374927123812,0.566053166105946,0.548138825208458,0.520921208255254,0.504018336242562,0.482883520337784,0.4667272683537,0.4405981053933,0.427075893637438,0.404310675950634,0.375847806089776,0.357310569930675,0.340575121928525,0.312666869039145,0.300876766492445,0.276056605167503,0.25506959152365,0.228386495868402,0.20433376432195,0.1868163562498,0.158947106646451,0.139112480490043,0.119138830042777,0.0942597360247863,0.0811073202069888,0.0545804811193507,0.0353580287869024,0.00406774290853401,-9.70454612241421e-06,-0.0284470881867118,-0.0428626391563144,-0.0592237347137858,-0.0619459841886613,-0.0857538804809729,-0.0969613811957854,5523395,3,0,0
"94","2021-12-18",332585848,5523395,840,0.794944017265833,0.773386960303227,0.750145528076097,0.738215886136128,0.716081243240799,0.708689685093982,0.69107755670394,0.679813403890404,0.661976649940886,0.655128378609765,0.632866028277587,0.61135332036,0.600210464292236,0.571171070400601,0.550784197335879,0.533480089654655,0.508566681889817,0.490668732354641,0.469723225713025,0.450795608697835,0.426048654256632,0.410776111816492,0.387227734808052,0.356008212584188,0.337711481394341,0.32069754353608,0.293838570380976,0.273787882479854,0.260200215904264,0.230972128097198,0.212226380639035,0.185349202623526,0.167436821587036,0.142190945721672,0.122488030545492,0.102926809974616,0.0750989703652113,0.0654513214936399,0.0420041339018237,0.0186839503868053,-0.0079410845431911,-0.0158049799792427,-0.0357862927179874,-0.0524812583145911,-0.0637410325495482,-0.0702204246879835,-0.0878200863260383,-0.0973102415365646,6913889,3,0,0
"95","2021-12-25",339499737,6913889,840,0.704549281602264,0.668627695473925,0.607175390422848,0.593626296644845,0.555300208103831,0.541693577031295,0.517100254728725,0.525360741899099,0.493109281979246,0.502335237025574,0.466932429431051,0.464510500158099,0.449725521216966,0.420922410259035,0.406769123076499,0.399491028431549,0.374727993989357,0.368645005682337,0.355089815283326,0.340715750202982,0.317676380156689,0.308474729736517,0.288686212178776,0.258999497172478,0.252474551504318,0.239015350132711,0.225821962054196,0.203446018242296,0.198482894921378,0.167304171314523,0.164749763794165,0.133913995511868,0.127105473205573,0.105020327556796,0.0965478635207221,0.0716671447531197,0.0587021010584011,0.0495757661994061,0.0363531385664084,0.0118818970527417,0.00342207715749861,-0.000396436526806227,-0.0163381576603707,-0.0303563628878088,-0.0425616112991919,-0.0550293580079345,-0.0571475456494169,-0.0625611315745726,12712997,3,0,0
"96","2022-01-01",352212734,12712997,820,0.732204810243373,0.608740787842068,0.517119915016917,0.428530461017548,0.377237775740066,0.329577152100984,0.27216991841579,0.26729983457054,0.225039671989632,0.214523039384472,0.176217780850863,0.175649189931288,0.150783678109453,0.136878831872561,0.125847483212024,0.137116649873131,0.117853516107935,0.110323305805317,0.109375240064814,0.0924222501965813,0.10054324945445,0.0980356403199794,0.105408397275051,0.09665243696178,0.0997940253819399,0.102919268867277,0.10186246290479,0.103174603469444,0.0960664740100385,0.0868541240851334,0.075205225599077,0.0640537934218082,0.0556293984872758,0.037218136069248,0.0456151997848713,0.0213443647095755,0.027106474915753,0.0209724842216779,0.0166085411261713,0.0105010820383402,0.0158233617083702,0.014953050096174,0.0164344847346297,0.0175213940449141,0.00661410721154461,-0.00282069179415405,0.00249826116998261,0.000852710365080584,24646738,3,0,0
"97","2022-01-08",376859472,24646738,740,0.691395303066436,0.578987441458861,0.498840462164152,0.437551777511698,0.383354545852758,0.335726227010005,0.285450847017368,0.258210617204488,0.214582221793262,0.195399418434029,0.171031950662473,0.143322473088342,0.117655087887194,0.11023969384231,0.0930982720553529,0.0999770917449178,0.0853704374823569,0.0653656553258061,0.0687447332299013,0.0467943138074606,0.050139336795752,0.042896055738673,0.0502955877240271,0.0366005889851779,0.0442530564463929,0.0418957875565989,0.0457121791642865,0.048076027858003,0.0413249921286051,0.0509885439088386,0.0380791119841879,0.0372545303717057,0.0306503346969439,0.0144663610485333,0.0128124332515133,-0.00220042790450951,0.0105069557660588,0.00182271137662786,0.00765471438069322,0.00282236106624997,0.00783985150200502,0.00626903684859008,0.00419046612964693,0.0192696277195253,0.0151350650399235,0.0146360548053068,0.0187791962373974,0.0312946529377324,34084023,3,0,0
