"","week_start_date","total_cases","marginal_cases","cor_lengths","r_0_50","r_50_70","r_70_90","r_90_110","r_110_130","r_130_150","r_150_170","r_170_190","r_190_210","r_210_230","r_230_250","r_250_270","r_270_290","r_290_310","r_310_330","r_330_350","r_350_370","r_370_390","r_390_410","r_410_430","r_430_450","r_450_470","r_470_490","r_490_510","r_510_530","r_530_550","r_550_570","r_570_590","r_590_610","r_610_630","r_630_650","r_650_670","r_670_690","r_690_710","r_710_730","r_730_750","r_750_770","r_770_790","r_790_810","r_810_830","r_830_850","r_850_870","r_870_890","r_890_910","r_910_930","r_930_950","r_950_970","r_970_1000","next_week_marginal_cases","wave","wave_1","wave_2"
"95","2022-01-15",260828598,24277751,320,0.672226540017991,0.584751760504822,0.291977620178638,0.359138173312585,0.282374487087956,0.411096347354812,0.305196180815726,0.269646129760278,0.304519051905544,0.203725602892115,0.239983416973591,0.172419286987241,0.237548017686438,0.235486403351527,0.0867520245553376,0.203658846805056,0.0548926307309361,0.0645450599103794,-0.00727551044064401,0.00663534154665633,0.131754894936681,-0.0511246980536804,-0.0572059578270826,-0.0114827642047026,-0.0545385944134982,-0.0355769307637039,-0.138059066144057,-0.140009321544178,-0.0973426267637804,-0.102045476573814,-0.031643184829036,-0.00321176617155043,-0.0299128289293684,-0.00326376214238318,0.0497140223469364,-0.146165982519927,-0.122462731012566,-0.0565761717137332,0.00408347663165719,0.0441455080016084,-0.00237718885290763,-0.010781269818369,0.0602063594569478,-0.00293121481365427,0.133831707167795,0.0973644870872683,-0.00814471690695407,0.0493212266952233,22978425,3,0,0
"96","2022-01-22",283807023,22978425,140,0.634132131650002,0.441038608656924,0.218253961821154,0.425928098819398,0.246492819041125,0.125995689838949,0.252373411909659,0.103441948153185,0.2531818088621,0.00299177184383803,-0.0506527855412373,-0.0934315328968546,0.0168918819719802,-0.130987636887354,0.00639337138308218,-0.0514040811183771,-0.0953396805572567,-0.0378590330991485,-0.0628981259776692,0.000192900324954478,-0.0225009862645984,-0.0488472167364975,0.143342766615784,0.0194056125067484,-0.0400906630752336,-0.0861230856103637,-0.0649173331283544,-0.102606261299273,-0.0341636833415351,-0.102433497152435,0.014252490199518,-0.0693416968552819,-0.137716505846311,-0.123800377135178,-0.0237574909378973,0.0244400558979587,0.0514194124153265,-0.0466847089080256,-0.0553255462326747,-0.0287528031516246,-0.201981886925014,0.00430035590625973,-0.0446353931759862,0.0752160961580425,0.0105395324004757,0.0419820894989355,-0.0893212088321238,-0.0162963341712078,18217550,3,0,0
"97","2022-01-29",302024573,18217550,520,0.829526282434815,0.705492472374234,0.692423601200297,0.739894729458415,0.773341486432231,0.62969621065383,0.645344209591089,0.569890987201431,0.486032028878011,0.407625959216185,0.365176185322309,0.300836285264587,0.289639974992109,0.282287436371417,0.321359952988147,0.309146291954671,0.279610330368237,0.219658705721293,0.329908144010191,0.263815039250922,0.317692495979343,0.262547238403484,0.350309074166723,0.372915821190056,0.0823124513037021,0.0818405085645577,-0.0570520886735633,-0.0483383331664906,-0.0494963550379638,0.00754435002151381,0.01018906224599,0.0187572739096512,-0.169376974597482,-0.145906929525567,-0.18470297133861,-0.159796557435348,-0.0931703841657362,-0.0816542647373346,-0.0315625504518786,-0.0823046047687999,-0.234818321070952,0.0222008909977752,-0.0651161223665626,-0.0614192219935413,0.0311945905894905,-0.0226284443591117,0.0211875214006819,-0.0492228201564725,11411752,3,0,0
"98","2022-02-05",313436325,11411752,560,0.836018557686406,0.793327295553358,0.741764189036592,0.842097304814749,0.794412136116458,0.702563514787596,0.722793991676018,0.617841159841219,0.567275882510686,0.491241382494475,0.451418535654263,0.455160754444623,0.446413414011442,0.412273305520719,0.488894983285315,0.454018217097444,0.410221121190818,0.403648070425832,0.366568808930881,0.375209019172735,0.40816305955765,0.172562167220639,0.477826814190535,0.370591325198487,0.250844017347292,0.199027217094161,0.039051278735288,0.088943559140281,0.0877242738182029,0.110345705856012,0.0439921262845092,0.0234994014009279,-0.00601475512242753,-0.130673137413582,-0.0968527498585627,-0.125323394659728,-0.124717114484234,-0.0780949984531822,-0.0760293730172901,-0.0992079406842266,-0.25825519098039,-0.0572916994778998,-0.188284296080239,-0.181015938776504,-0.215591727531335,-0.135700734324063,-0.13818227751675,-0.100514661205042,6344658,3,0,0
"99","2022-02-12",319780983,6344658,560,0.78804512321827,0.689457172569527,0.702901862985389,0.788294852579225,0.730355034368997,0.678349714333502,0.73310427921387,0.579401579659151,0.492761037680678,0.589881953707924,0.377740226112377,0.525859156625144,0.392702356407683,0.386206234005879,0.406617563663229,0.417593647315959,0.389435304157277,0.349092099253105,0.405432201712881,0.347461643135386,0.363846918411975,0.15070151457284,0.403626150685165,0.296868490044248,0.16063165820007,0.239688512484096,0.0919496817281655,0.10292477426169,0.0728365413672251,0.109379770562557,0.0870797838805872,0.0579951927754202,0.0695617518733819,-0.0462490537291437,0.0182888963401671,-0.0148969676242507,0.013284069478057,0.0482037561489775,0.0907436823385141,0.0442706708220876,-0.0296616373049943,0.132367827065817,-0.0155935000884191,0.00785727826182988,0.02825705127894,0.0282736931425735,-0.0527758112934816,0.0336256612323425,3855035,3,0,0
"100","2022-02-19",323636018,3855035,460,0.682526279380238,0.577867684526249,0.522953239048796,0.694996996948226,0.550826235184316,0.435148560368163,0.700266225155717,0.626504564192647,0.440037402697262,0.518188620229051,0.408254683004068,0.438560466377493,0.414330299287167,0.320559981207279,0.378373785094202,0.368785528202329,0.341225574596691,0.326320725036479,0.239862686253472,0.297358440148839,0.30267505097643,-0.00688070486763599,0.338794716299535,0.175909672302872,0.176333683611713,0.160163078303595,0.122417825566841,0.0629450535275528,0.116543938884781,0.115617716918279,0.140634942558,0.0185743454704999,0.087319135878985,-0.041077549415284,0.14755190120823,0.139800478531217,0.0807400781253977,0.0959573833180729,0.178247136062778,-0.00228731520790823,0.000785393351708175,0.169246383131209,0.0217482487845569,0.0976127120656688,0.147782613323475,0.105365321256682,0.00402217948092111,0.0266979284593835,2217606,3,0,0
"101","2022-02-26",325853624,2217606,200,0.358661015118556,0.287516471900966,0.195143853651034,0.422153569332119,0.299624786894498,0.202883777190334,0.233947386597454,0.2448546385558,0.100583617146793,0.230032238734353,0.160619259238566,0.263159771381901,0.0694694819787185,-0.0330569894818506,0.115634390364404,0.072225341811377,0.147459549041716,0.0893180500038903,0.0584354266151756,0.0828299362022185,0.0426451783914296,-0.120453837005176,-0.0101141327422708,0.027645567988007,0.00808519984284802,0.018525301319017,-0.066298011909348,-0.0412955195829826,-0.0302061040199851,-0.108839445624829,-0.110702944168866,-0.122428998639598,-0.126752526972115,-0.000729254652877799,-0.0361538491238783,0.0669735658463629,-0.0319250272680118,-0.0383843128533838,0.056474285291158,-0.231562433129123,-0.031289723501601,0.0607528245659947,-0.109968953280766,0.0227593694917552,0.227525843905889,0.0173179242843316,-0.0719637755009871,0.0112527977910092,1628929,3,0,0
"102","2022-03-05",327482553,1628929,260,0.404087620878113,0.26060785922473,0.791870883226957,0.49730313862958,0.318692087995575,0.325737738458147,0.29078905033041,0.268002317145872,0.245565279085059,0.224228161317141,0.218662803081091,-0.0545168843830117,0.0187831653341982,0.0426058169437671,0.163441325117514,0.130666641271418,0.119300811128988,0.157048896665093,0.191765171197322,0.0429869613128882,-0.0111018339861164,-0.0262213395202264,0.0239444440846451,0.00862467821262914,0.00697123954650488,-0.00220223310982623,-0.0196988593807286,-0.0273103402498072,-0.00929102092901775,0.0644070179856817,0.00678522524222628,0.00193720279964644,-0.017030077902273,-0.0145470830214654,-0.00491588116771071,0.00640451943081169,-0.00858853622463746,0.0216484728374716,0.067397353206971,-0.0259302386883333,-0.0309477035711713,-0.000614656359707111,-0.0570103940028083,-0.0134224544957681,-0.164094116276531,0.0504767608277612,0.00670633716931604,-0.199547733760281,1116768,3,0,0
"103","2022-03-12",328599321,1116768,120,0.286672969352076,0.223844825327636,0.203254997206909,0.222922659562108,-0.0798553619112705,0.0857025108834982,0.209742171023095,0.255471643986768,0.112565510765443,0.0443136055763824,0.168662659853641,-0.0100289712934102,0.0120406612262278,-0.0201022313551699,0.0703052581511196,0.118921570443181,0.120068081141391,0.0123785903734657,0.0991321762918094,0.0124741067132733,0.0163128797312758,-0.0919092488403208,0.0542026304696306,-0.0804358664540282,0.021901684095615,0.0100917954034597,0.176930847631621,0.0263058320721985,-0.079599732666248,-0.0495843418812967,-0.0192674809786389,-0.0501411438478784,0.0416610762306455,0.0230335313576011,-0.08012921271989,-0.0457434545733872,0.0351801193357062,0.000191925434637409,0.133542112842763,-0.0162288644385074,-0.0563580517341127,-0.00716836453199229,-0.195557182026255,0.00315905366233557,0.146255193344552,-0.000729918041531716,0.00996847929888852,0.0131063464310349,991491,3,0,0
"104","2022-03-19",329590812,991491,120,0.410583425654276,0.250704405582155,0.182615239254744,0.248126685489163,-0.0715930649446424,0.0744593312489763,0.25646545840882,0.182750066358121,0.0550138759225105,-0.047223521324389,-0.0667965494400257,0.00682787810048198,0.120957686194455,-0.0424360621381395,-0.0520673119007264,0.0203971816909801,-0.0339295573957565,-0.00193269593115907,0.138494410669041,0.111639282407699,0.0782300131740809,0.0826351630869236,0.0231242300809988,0.0440800960257116,-0.0392201495240678,0.0199910768821171,0.121091594351271,-0.060111889894461,-0.00636829582109724,-0.115725676640778,0.124899995409714,-0.0163777719599414,0.05180523724278,0.0201718674141349,-0.00342270123249554,-0.0231374479056894,0.00663667017836942,0.206646976942474,0.208766684496821,0.108931363613643,-0.0124826594793563,-0.00942175031979912,-0.0107751448512131,0.0132029107503625,0.131870843152632,0.139377063306411,0.0514242222347207,0.0220919338711315,949449,3,0,0
