"","week_start_date","total_cases","marginal_cases","cor_lengths","r_0_50","r_50_70","r_70_90","r_90_110","r_110_130","r_130_150","r_150_170","r_170_190","r_190_210","r_210_230","r_230_250","r_250_270","r_270_290","r_290_310","r_310_330","r_330_350","r_350_370","r_370_390","r_390_410","r_410_430","r_430_450","r_450_470","r_470_490","r_490_510","r_510_530","r_530_550","r_550_570","r_570_590","r_590_610","r_610_630","r_630_650","r_650_670","r_670_690","r_690_710","r_710_730","r_730_750","r_750_770","r_770_790","r_790_810","r_810_830","r_830_850","r_850_870","r_870_890","r_890_910","r_910_930","r_930_950","r_950_970","r_970_1000","next_week_marginal_cases","mask_usage","mask_11","mask_12","mask_13","mask_14","mask_22","mask_23","mask_24","mask_33","mask_34","mask_44","wave","wave_1","wave_2","same_usage","usage_diff_1","usage_diff_2","usage_diff_3","mask_use_descr"
"11","2020-06-06",11125079,1007635,80,0.12415985901403,0.208202440657351,0.0190764829367546,0.0731283014546147,0.0654182592800676,0.0514645676599938,-0.00475487459056307,0.0517274744268066,0.0310315278648825,0.0138665832376915,0.0196180600908475,0.0110310942080373,0.0321051337856124,-0.000217111106549398,0.097772118834981,0.0271865885770652,0.000206737002737081,0.0202166757578918,0.0005028070507952,-0.0179518130444773,-0.0104806331587049,-0.0269045249827994,0.0103729836258763,-0.0234992240422962,0.00835168414711454,-0.0153539959687284,-0.0152836357521557,0.0027684274015907,-0.0050691006217076,-0.0274384482364975,-0.022955061460903,-0.032334681410347,-0.0166841441731179,-0.0010679845306893,-0.00675873728893969,-0.00419463000136087,-0.0290354004250723,-0.00609157975907826,-0.0232713458290168,-0.016194432581821,-0.0178851134543905,-0.0149086301424518,0.000936258327104638,-0.0274230513482154,-0.0229792781427955,-0.0201975979583032,-0.0192939533121555,-0.0264893816504585,997931,"1_1",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"are the same"
"12","2020-06-13",12123010,997931,80,0.126065870362122,0.23696743318091,0.0450810862803615,0.0585621232616958,0.038978804064965,0.0509781244669516,0.0300614605767655,0.0597239429737412,0.0551968163044966,0.00707567391183951,0.00960962359279175,-0.00130701712544402,0.010177389311366,-0.00444686846558766,0.0558118549053774,0.0124727909502102,-0.00233585811597443,0.000275469402613148,0.000332008382262194,-0.0134606939823778,-0.0176569270449091,-0.0318505096219576,-0.00138069924775511,-0.0201992145722428,-0.00719321415775238,-0.0128065760168774,-0.0151258917524246,-0.00321685727948204,0.00682159011190595,-0.0258499874572493,-0.0233017443955247,-0.0286811228791988,-0.0193432711552991,-0.0216794028734341,-0.0070589357535872,-3.33598317239804e-05,-0.0284174216613647,-0.00780458570041373,-0.0259525277823058,-0.0118815378583533,-0.010596387688568,-0.00831902417582065,-0.0122431488838892,-0.0221937843434924,-0.0264270703515745,-0.0128610237508599,-0.028127941223698,-0.0272695014296036,1098056,"1_1",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"are the same"
"13","2020-06-20",13221066,1098056,120,0.231915678103031,0.406174060150842,0.191912420267752,0.162561295217039,0.041101624453522,0.121395219934762,0.0333614978211196,0.0412944003387816,0.0594856150109548,0.00952407201706345,-0.0109989026676138,-0.00353318268368732,0.0474764338135881,0.0290119950658543,0.0491642505604179,0.0351934567471356,0.00718110465871838,-0.0143087332388345,0.0143667802585052,-0.0143687929659249,-0.0242192264032945,-0.0373696616380959,-0.0251319909536127,-0.0386028634724134,-0.0337766746313823,-0.0249779233084034,-0.0300619646171188,-0.00231630228046124,-0.00632143056198804,-0.0245601983051672,-0.0301810200767159,-0.0302005528418263,-0.0291215040200874,-0.046015149647831,-0.0115050109585635,-0.00313049689667258,-0.0316549969790449,-0.0164850941827538,-0.0317145510230395,0.00207146252108747,0.0107166013088739,0.000845004904162101,-0.0104709326889009,-0.0182115315676565,-0.0150697796021038,-0.03321122896444,-0.0500650281087606,-0.0439621061835681,1509632,"1_1",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"are the same"
"14","2020-06-27",14730698,1509632,160,0.259573768452985,0.325138948962795,0.16914293327693,0.181255968157442,0.0888612288611115,0.168945558243667,0.0733082300857696,0.0588044342911051,0.113542323896342,0.0174626388350133,0.0192340037272251,0.0165164547462207,0.0446857885827343,0.0626690384678817,0.0397676505506792,0.0827736677195229,0.0765030864463375,-0.000538329739300173,0.0598766487614795,0.00383161085037351,0.0141526248084839,0.0153885636979587,0.0115194214784742,-0.0520858933186085,-0.0274696381518473,-0.027543298515052,-0.00299122476539058,0.0445769520590098,-0.00390687344729573,-0.0392128617163179,-0.039058305213764,-0.0162170398912023,-0.0372690745854909,-0.0206285346005681,-0.0432299304481669,0.00975790950635922,-0.0336410344665958,0.000826268829946238,-0.0263741778383612,-0.0128827185882921,0.0133518883635012,0.0155333994209858,-0.0133224160678265,-0.0198822373042015,0.0157483358981434,-0.021762158580658,-0.0524135642055124,-0.0454667669868931,2090515,"1_1",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"are the same"
"15","2020-07-04",16821213,2090515,500,0.511322166914085,0.534145708398384,0.381055494528693,0.336193750079634,0.255593656089453,0.298379990779178,0.220754479748075,0.18543627401307,0.141409284073843,0.113208275134054,0.105967308022853,0.149497514462918,0.1128057443977,0.161115793485921,0.143124634095783,0.174266670404529,0.166658663994017,0.0960141594947957,0.171448974289326,0.121543954671319,0.114627813950511,0.102789125108572,0.0794152916686706,0.00776990133238429,0.0302040524909505,0.0358913869943419,-0.00800365365140626,0.0803273720574081,-0.00225727834017222,-0.0115806526009503,-0.0327049385275951,-0.0375351760960827,0.00995421817985171,-0.00670964627873357,-0.00714657780398894,-0.000613920033177149,-0.0175536441984157,-0.00419714879107418,-0.00216384003269326,-0.070170173365317,-0.0160273391906685,-0.0112834850180303,-0.0413428160510619,-0.0381497708782234,-0.0262220394626951,-0.0489955966184094,-0.10555589280103,-0.0793057707532035,2530205,"1_1",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"are the same"
"16","2020-07-11",19351418,2530205,500,0.526033374581286,0.449581442935779,0.393530868887492,0.408974405783199,0.236626257378799,0.257075868585861,0.252377340155484,0.168789824732635,0.174467900121059,0.209004267861407,0.143447111791573,0.1716678302948,0.151728406769961,0.160620648681526,0.166307989822582,0.181751697793911,0.172381014403848,0.0768286657986484,0.170913855716684,0.130762818298623,0.0984768304814019,0.10382831949131,0.0744419321793041,0.0490974756627098,0.0518484249687356,0.0881920035232627,0.0003056027803294,0.118896320846282,-0.0017784759128331,-0.00832735136037841,-0.0325581717156992,-0.0110983114907191,0.0279552499536685,0.0208338101743912,0.000985143199858668,0.0440899674555542,-0.0036686110260816,0.0451636624861437,0.00218429862143519,-0.0618353504901912,-0.00473356815262768,-0.0066000359841283,-0.011624921142977,-0.0284010334881857,-0.024227678615952,-0.0172927017621486,-0.0765752284026094,-0.0710364261653197,3020264,"1_1",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"are the same"
"17","2020-07-18",22371682,3020264,600,0.545343146684526,0.474761968847083,0.482882011031045,0.451333399445442,0.322408721699284,0.314455155879911,0.278390202382313,0.27902526673138,0.227069853737162,0.296314013794895,0.22548590226377,0.212431587699428,0.194837437238472,0.206057220638214,0.209761926117082,0.184794453088018,0.180329194462457,0.0938736329066223,0.161138300024131,0.13428243261707,0.162134157273703,0.130297418883157,0.123286290297245,0.0720273589884984,0.0784780354073237,0.0705668184912102,0.054587992655513,0.115212391217818,0.0323890910626669,0.0154389847844117,-0.0180868866813626,0.0530354470261079,0.0461421157382913,0.0568836854546804,0.0108151264326987,0.0723786582628245,-0.00181901344224087,0.0140348040571538,-0.00204669162214299,-0.0504075085040412,-0.00701119251380311,0.00306591084509483,-0.0169064176865896,-0.029821518883823,-0.0448312423789962,-0.00859379334574215,-0.0723799032434395,-0.073978765700303,3169117,"1_1",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"are the same"
"18","2020-07-25",25540799,3169117,600,0.582071037013506,0.451728209068189,0.466500652614265,0.484380530610148,0.397965248003348,0.355560054563914,0.283909317960144,0.348439459970924,0.245409979713606,0.366872495509829,0.291472677404402,0.279323674632781,0.243360009560357,0.231475497603119,0.249326245911574,0.211292525230889,0.209302343904252,0.178074340118616,0.233492327146985,0.233990345797584,0.260633500371919,0.19045069041687,0.193074817648662,0.114889984140115,0.155530980529468,0.0996117827818903,0.124635966193594,0.107429450327679,0.0311657864908407,0.0508304407594925,0.00103213133732225,0.0908742078704444,0.0759520194725189,0.0807710520570797,0.0457458569554862,0.0872061972591645,0.0330434854387596,0.0464025647908364,0.0154576947251463,-0.00537134506995227,0.0172905158404106,0.0193764743568677,0.0195503227141818,-0.00956289907049376,-0.00611881335444167,0.00158125084436683,-0.0676675013927892,-0.0671193072997581,3077090,"1_1",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"are the same"
"19","2020-08-01",28617889,3077090,600,0.551056813071774,0.475191222472958,0.443151517211985,0.445782626547119,0.393374488766084,0.384116678326129,0.391797389102656,0.422227447451379,0.324198825859614,0.405827228614919,0.329980724510234,0.258537061946441,0.19716149803025,0.230770239896596,0.151210417295384,0.139580201511542,0.182610075367591,0.16414880532462,0.16872857859705,0.162650974920797,0.178866565800119,0.198712453311227,0.179495603537008,0.143405258208452,0.151695513459312,0.120149110544184,0.126685692437551,0.0831614594708363,0.0190178326901955,0.0439116340267954,-0.0209065738321679,0.0816847086987804,0.0775941258166774,0.0467287810357916,0.0567532506323351,0.0729502551500468,0.00559337135693546,0.040967835494686,0.0488637132779471,-0.0106269704575425,0.0281540853692131,0.0107811297124352,0.0133945060126911,-0.0153190998723554,0.0154510520984494,-0.0234482880474411,-0.0677520671411138,-0.0914020839838453,2733229,"1_1",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"are the same"
"20","2020-08-08",31351118,2733229,640,0.651258170067339,0.577937189793845,0.509315872909538,0.508674108068025,0.429316161865335,0.396581980100753,0.402265948374052,0.410228099251026,0.335692363807615,0.372543435197428,0.352389908708593,0.301373758527462,0.170104285997796,0.220797415811493,0.130185295031597,0.149455625130307,0.175238394502031,0.12813751187669,0.164455775189341,0.188680617258649,0.137181188425694,0.171433563909657,0.153221706100857,0.135017767488565,0.12918761020297,0.0931282707717362,0.112034505010323,0.0826837405119011,0.0578843984548303,0.052410563508163,0.012400369956483,0.0636140358019406,0.0691690715681216,0.0267730026483328,0.0358827143934806,0.0543709816378868,-0.0101697301340875,0.0296454836643927,0.0212517373334102,0.000242637851661165,0.0459458894914984,0.048166693355472,0.0155176730737887,-0.00132742879951397,-0.00161712966473901,-0.0324737378548791,-0.0709085947173233,-0.0987964818592055,2523836,"1_1",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"are the same"
"21","2020-08-15",33874954,2523836,540,0.480247204082297,0.415566158377813,0.602730937147044,0.342373437151889,0.37589283349951,0.237239140744225,0.331397311938318,0.295915352336938,0.315458266022316,0.297145283737136,0.349662981349644,0.296744995447159,0.134825386987237,0.216444625564083,0.186179942338428,0.120872635071898,0.114975527297509,0.0876456130195187,0.155778402598621,0.146758557538212,0.102750925979055,0.0914468147313452,0.116073336394803,0.093512517164259,0.110424573573337,0.0454793951642619,0.092356773721884,0.044688785143557,0.045341225637353,0.0105114506610403,-0.0127730437784173,0.0267694267284497,0.0643386649093703,0.0526513709475096,0.0428658972479259,0.0575203512292245,0.0185937853803099,0.0640538137877828,0.0283815703251707,0.0443516878937723,0.0690181136085234,0.11447925041847,0.0522124197259655,0.0816205919308185,0.00636421364387706,0.0343677657398251,-0.0160382558926007,-0.0485048251223815,2231942,"1_1",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"are the same"
"22","2020-08-22",36106896,2231942,540,0.444798945187704,0.402929487096134,0.398662412724524,0.270773190747534,0.294951257894065,0.247874503901052,0.310790222175054,0.301858927410452,0.224817031808935,0.200226109270057,0.257296423914233,0.257575926535707,0.138174381611149,0.232317810124489,0.159349053126873,0.176165516084828,0.157019202878571,0.105162524980831,0.123986530672204,0.0801058489529199,0.0630008031899031,0.0620475803305537,0.0640228900288933,0.0701046365083227,0.0574770176091967,-0.0278244995974995,0.0668865943996645,0.0131329525670455,0.0459064108299111,-0.0563381913015074,-0.0269347244299971,-0.00815411563986182,0.0448276647571241,0.0176931775955857,0.0503796019193858,0.0461985158350776,-0.0114003876220414,0.048441310235911,0.0114883118359157,0.0386140396674332,0.0358696431238484,0.0562869735658402,0.070533839461482,0.0154446741837219,-0.0269395863657418,-0.0278130533430195,-0.0388018364250235,-0.0523464973169048,1988502,"1_1",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"are the same"
"23","2020-08-29",38095398,1988502,380,0.526387544909801,0.393349512323205,0.361363570174686,0.281878147171398,0.282310779573173,0.268295574230067,0.22789935412381,0.213011010596229,0.221856282198634,0.160808850416904,0.181850637522919,0.230225717712944,0.149075470928247,0.230472937890459,0.12069162657697,0.131816539354089,0.103608624801881,0.0288035136029458,0.0742082380404221,0.0550751354405212,0.0340779141129525,0.0274137495132679,0.0123075305664078,-0.017712680045158,0.023596702184549,-0.034714601147643,0.0330366344848468,-0.0706347018045264,-0.0164564026616677,-0.0745719456235446,-0.0435775906601142,-0.019596239035199,-0.0098064210982049,-0.0272623796632925,-0.00162140386049583,0.00345324092562462,-0.0542101698309466,-0.0137049535292462,-0.0205252180583381,0.0293365298411757,0.0625410254335377,0.0726812398548291,0.0343209694677333,0.00606563245063517,0.0199488500712331,-0.0361784960095729,-0.0332366866980905,-0.073006959652637,1941664,"1_1",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"are the same"
"24","2020-09-05",40037062,1941664,240,0.252954033747101,0.217102116668325,0.190239782411251,0.149596896999989,0.116871569470891,0.110858567168467,0.139775314085478,0.134618449164523,0.11793331301561,0.0711866368267034,0.0311721712585302,0.0775059391680253,0.0917668012906619,0.0772799271139088,0.00347074483567992,0.106785315642341,0.0192506044526528,0.00378730967008422,0.0164780320492073,-0.0232891500677288,-0.0642124362239512,-0.00382380256148372,-0.0243008957660189,-0.0544119811184317,0.0229558548606677,-0.0337059075464985,-0.0105750312259353,-0.0565378536613251,-0.0546757034971465,-0.0383251446192221,-0.0480643954404304,0.00818581997627338,-0.0242243981510603,-0.0338096162807007,-0.00365519708159073,-0.0398657262269269,-0.0844212046646987,-0.0468755658177104,-0.0493563560981446,0.0372036805409502,-0.00275019675899521,0.0500938760013105,-0.00697466837035815,0.0146597123947927,0.0492675769796395,-0.0348055808983761,0.0172022515752751,-0.00237488956465586,1750258,"1_1",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"are the same"
"25","2020-09-12",41787320,1750258,200,0.302351000158479,0.193567758258293,0.141466516876497,0.172142707486167,0.190788682629578,0.185255173501614,0.12345387569738,0.127087948822376,0.0197171182925894,0.0358875102916039,0.0335810926454976,0.125343641264396,0.102222203596538,0.0469525224969616,0.0275315629808422,0.130617570983895,0.0344346323696266,0.0505138527073464,0.0339128676849456,0.0122019422502269,-0.0437212681188025,-0.00718213441826824,-0.023733731825131,-0.0201974234480995,-0.0317634264589587,-0.0589180409734179,-0.0403731019519004,-4.50043500758315e-05,-0.0686374564892974,-0.0180967450746747,-0.0619783592048384,0.0312248526270083,-0.0383572016829599,-0.0511647468009549,-0.0230275201640208,-0.0484967823755826,-0.0759839204505173,-0.0620859376154489,-0.040988898240629,-0.00680035127085746,-0.0554355373705184,0.0200119431464687,0.00870648681194192,0.00904565582824259,0.0605321090283904,-0.0486206700970449,0.0367236347469205,0.0312203707704536,1806400,"1_1",1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,"are the same"
